Venda_ID,Loja_ID,Produto_ID,Cliente_ID,Colaborador_ID,Quantidade,Preço Unitário,Data da Venda,Canal de Venda
5867,1,694,264,456,27,303.64,2018-05-18 17:56:32,Física
5868,4,849,157,52,52,981.4,2015-01-21 11:19:28,Física
5869,5,973,7,376,48,471.09,2017-03-18 10:06:14,Física
5870,1,602,536,251,41,748.62,2014-10-29 10:07:13,Online
5871,5,732,698,18,15,383.8,2015-09-01 08:13:36,Física
5872,4,286,883,359,76,482.19,2016-03-01 21:06:08,Online
5873,4,822,905,468,5,623.92,2017-08-18 08:32:30,Física
5874,4,512,24,463,53,192.69,2019-10-23 11:06:49,Online
5875,1,1000,73,370,29,733.71,2018-12-17 08:57:13,Física
5876,2,465,235,131,48,737.2,2017-06-03 13:22:03,Física
5877,1,418,797,334,72,838.64,2015-03-04 07:22:47,Física
5878,5,846,570,32,49,594.57,2021-04-19 05:04:36,Online
5879,4,809,693,285,49,261.35,2021-01-11 11:32:52,Online
5880,1,199,722,415,2,318.4,2017-06-26 10:50:09,Física
5881,4,327,61,461,89,960.07,2020-01-16 15:24:31,Física
5882,5,533,406,59,82,351.24,2014-05-07 03:50:07,Online
5883,1,764,522,257,5,712.1,2016-11-11 22:15:34,Física
5884,2,884,601,357,86,263.98,2015-03-28 19:32:33,Física
5885,5,495,253,433,12,106.42,2015-06-18 00:38:57,Física
5886,4,657,620,435,14,946.43,2018-01-24 06:58:16,Online
5887,1,333,561,366,66,728.95,2017-03-19 12:22:41,Física
5888,1,865,516,424,45,667.58,2021-11-12 05:09:03,Online
5889,5,184,313,13,55,282.72,2017-12-08 17:36:01,Online
5890,1,411,7,390,81,74.19,2014-11-19 19:46:34,Online
5891,3,884,302,63,44,515.98,2015-05-25 01:46:11,Online
5892,1,274,199,238,55,57.84,2018-01-07 20:33:04,Online
5893,4,512,865,138,42,707.96,2019-10-29 12:03:54,Online
5894,1,554,748,459,26,490.05,2015-06-07 01:32:44,Online
5895,1,536,611,249,14,299.34,2018-05-07 00:27:05,Física
5896,5,336,762,18,97,691.14,2018-07-23 15:40:09,Física
5897,1,8,611,497,66,323.99,2020-07-14 08:04:21,Física
5898,2,690,496,281,17,90.54,2021-04-28 20:31:29,Online
5899,5,292,599,442,18,824.75,2021-12-30 21:26:48,Física
5900,5,994,79,315,89,622.79,2020-03-08 16:53:40,Online
5901,5,902,350,287,74,942.2,2014-10-27 00:35:00,Física
5902,4,635,510,128,84,138.55,2020-01-24 05:52:39,Física
5903,5,135,202,56,49,307.97,2015-12-10 06:29:33,Online
5904,1,898,593,57,33,278.39,2016-02-10 23:59:29,Online
5905,2,610,524,319,33,968.15,2019-01-13 23:05:46,Online
5906,3,482,456,75,66,258.02,2016-07-13 02:57:23,Física
5907,1,841,265,232,1,356.19,2018-12-21 14:49:32,Online
5908,2,54,203,366,17,551.81,2020-11-20 12:49:35,Física
5909,4,942,646,455,74,350.98,2018-04-27 01:28:22,Física
5910,3,284,9,43,34,474.18,2019-08-08 07:04:04,Online
5911,2,17,885,441,39,837.62,2014-01-13 08:14:39,Online
5912,4,689,378,497,48,285.82,2020-08-20 12:57:44,Física
5913,2,833,731,208,23,395.58,2015-09-26 13:41:41,Física
5914,2,555,557,490,52,373.36,2016-06-29 07:49:45,Online
5915,3,845,367,329,63,413.82,2018-09-13 14:49:41,Online
5916,3,276,363,493,64,520.51,2018-11-08 10:11:47,Física
5917,5,500,193,80,68,966.51,2017-12-06 13:50:26,Online
5918,4,405,556,445,86,991.56,2021-11-17 01:08:23,Online
5919,3,93,132,189,82,994.82,2020-12-27 21:11:17,Física
5920,4,395,204,122,26,292.64,2015-12-18 04:59:56,Física
5921,2,644,214,186,60,934.01,2018-11-20 12:34:39,Online
5922,5,947,60,51,71,756.18,2014-03-12 01:20:53,Física
5923,3,554,433,3,85,498.66,2015-08-12 11:44:44,Online
5924,3,750,423,132,56,111.38,2017-10-29 14:04:38,Online
5925,5,733,255,433,14,441.27,2016-08-21 13:18:01,Física
5926,2,519,442,200,17,278.41,2019-05-07 13:41:37,Física
5927,3,72,257,157,100,139.58,2020-03-07 15:40:50,Online
5928,4,13,198,4,9,955.47,2017-02-13 23:16:07,Online
5929,3,845,464,133,82,524.81,2019-12-29 01:15:53,Online
5930,5,152,472,373,57,935.12,2017-04-06 11:54:50,Física
5931,5,823,941,342,88,926.47,2019-02-04 10:08:36,Física
5932,2,104,213,45,41,790.73,2015-03-07 04:38:30,Física
5933,3,308,465,165,24,249.95,2016-08-12 11:02:35,Online
5934,1,171,87,270,30,221.19,2019-06-01 20:16:11,Online
5935,5,697,568,258,68,46.39,2017-11-24 12:44:01,Física
5936,4,46,432,58,79,106.73,2017-02-27 03:47:44,Física
5937,4,282,526,267,58,228.19,2016-11-18 14:23:14,Física
5938,5,328,655,386,40,712.74,2020-09-23 08:23:40,Física
5939,2,951,174,464,84,601.29,2019-02-06 09:06:07,Física
5940,2,861,415,131,77,992.36,2016-05-15 15:01:35,Física
5941,2,305,482,263,24,867.4,2019-01-05 16:22:11,Online
5942,1,973,276,81,51,458.96,2017-01-02 13:42:49,Online
5943,2,392,115,258,12,9.51,2018-12-10 23:37:04,Física
5944,1,503,746,259,60,304.17,2019-08-01 11:29:10,Física
5945,5,685,127,87,46,233.6,2016-06-08 15:29:00,Física
5946,5,212,654,11,69,355.14,2018-02-10 06:19:33,Física
5947,1,103,468,288,3,398.08,2017-07-10 16:36:26,Online
5948,1,790,353,57,89,663.23,2020-12-04 07:43:12,Online
5949,5,265,983,107,26,244.79,2014-04-07 12:50:26,Online
5950,1,572,84,332,82,974.03,2019-03-05 02:58:00,Online
5951,3,422,946,486,44,161.27,2017-11-27 15:50:30,Física
5952,4,640,976,37,4,590.17,2021-01-25 14:05:12,Online
5953,1,929,922,344,23,913.29,2021-12-11 19:56:56,Física
5954,3,797,516,388,63,840.77,2014-07-21 09:28:48,Online
5955,3,553,657,477,39,78.21,2021-12-31 23:46:20,Física
5956,4,710,588,166,17,131.52,2021-04-17 21:17:41,Online
5957,4,650,771,10,28,192.3,2016-06-29 06:21:36,Online
5958,3,529,495,402,50,119.1,2014-12-01 04:23:51,Online
5959,1,891,833,148,73,28.11,2015-09-28 08:10:31,Online
5960,1,526,233,75,93,71.86,2021-02-07 20:44:57,Física
5961,4,544,79,457,33,90.19,2014-09-27 18:41:23,Online
5962,2,337,248,225,96,815.7,2017-09-27 06:08:18,Física
5963,4,118,307,461,89,504.29,2020-03-31 21:24:23,Física
5964,4,937,218,108,15,125.19,2015-06-25 23:48:07,Online
5965,2,159,763,372,61,313.1,2019-03-22 07:11:05,Online
5966,1,363,998,445,7,481.22,2014-12-30 14:29:07,Física
5967,2,679,576,71,64,534.61,2015-10-09 21:51:05,Online
5968,4,853,208,187,78,315.99,2021-09-25 02:23:19,Online
5969,5,784,945,239,56,48.93,2014-06-15 10:18:30,Física
5970,5,700,280,225,32,307.88,2014-04-21 20:03:55,Online
5971,4,194,375,235,56,660.33,2020-06-21 07:38:10,Física
5972,2,947,760,380,5,620.0,2020-09-25 11:14:58,Online
5973,3,834,224,281,61,173.25,2020-10-02 08:54:02,Física
5974,1,489,840,334,90,483.21,2020-10-07 20:56:14,Física
5975,3,3,218,277,29,318.36,2016-06-02 15:11:41,Online
5976,3,626,202,414,38,220.42,2014-05-13 03:54:04,Online
5977,5,123,270,460,100,165.99,2016-12-06 13:30:44,Online
5978,5,29,594,495,32,599.24,2015-04-15 08:23:10,Física
5979,2,582,18,401,31,580.7,2014-09-19 04:52:00,Online
5980,1,683,301,363,58,561.81,2021-10-27 07:01:06,Física
5981,4,42,507,191,10,713.04,2018-10-23 21:48:27,Física
5982,1,470,609,84,62,777.76,2014-05-11 15:44:39,Online
5983,5,427,817,229,52,555.37,2020-09-06 20:49:16,Física
5984,4,684,883,442,41,857.0,2014-02-23 08:53:03,Online
5985,2,36,201,261,38,246.87,2017-08-10 13:21:02,Online
5986,3,60,208,232,33,661.85,2016-04-25 03:13:34,Online
5987,5,630,376,61,60,244.0,2018-10-02 08:49:33,Online
5988,1,192,915,82,100,92.53,2018-04-11 06:26:49,Física
5989,3,117,285,160,55,108.95,2020-04-25 17:18:38,Física
5990,1,381,456,452,4,150.01,2018-03-28 21:17:15,Online
5991,2,208,138,240,11,535.09,2014-06-28 04:06:43,Online
5992,4,361,631,493,34,284.89,2015-08-22 02:03:25,Online
5993,3,760,612,207,31,62.35,2019-10-25 09:54:33,Online
5994,1,371,842,123,14,898.7,2017-03-03 14:21:35,Física
5995,1,231,503,167,71,466.02,2015-11-04 23:35:30,Física
5996,5,80,453,196,82,702.44,2021-04-14 11:06:28,Online
5997,4,778,901,69,21,795.11,2014-09-26 05:23:01,Online
5998,4,558,483,225,48,766.08,2017-08-14 16:10:04,Online
5999,1,603,463,73,20,847.7,2016-12-03 06:33:40,Física
6000,1,69,839,243,50,841.56,2014-05-25 03:25:51,Física
6001,2,521,808,213,15,83.65,2016-01-09 03:52:15,Online
6002,3,232,232,288,63,58.99,2014-02-24 10:17:41,Física
6003,4,455,380,107,91,116.85,2021-03-28 20:15:07,Online
6004,2,828,803,33,74,67.32,2018-01-10 07:31:10,Online
6005,1,488,497,386,70,655.97,2018-03-06 12:09:47,Física
6006,4,466,283,253,31,356.42,2016-07-12 22:36:50,Online
6007,4,35,818,221,77,307.86,2018-02-05 04:09:41,Online
6008,3,608,760,407,1,847.95,2014-11-28 21:11:24,Online
6009,5,479,627,100,23,887.58,2021-08-25 08:40:53,Física
6010,3,223,50,303,42,736.07,2014-05-23 23:08:17,Física
6011,3,657,41,282,57,809.21,2016-01-02 22:15:47,Online
6012,1,421,488,404,21,898.25,2014-10-09 15:38:00,Online
6013,2,798,191,416,16,46.85,2017-11-30 10:54:47,Online
6014,1,201,666,149,10,678.97,2014-10-04 21:53:10,Online
6015,5,606,589,472,89,755.92,2014-10-03 10:09:13,Física
6016,5,753,467,500,35,685.12,2019-06-04 01:22:43,Física
6017,4,275,12,414,81,988.63,2018-01-27 19:29:35,Física
6018,1,327,660,222,2,581.87,2015-06-05 12:02:04,Online
6019,4,999,826,313,37,745.49,2019-03-24 02:48:53,Online
6020,1,326,599,431,5,374.67,2016-09-29 02:18:12,Física
6021,3,653,457,181,5,172.75,2020-07-25 00:03:13,Online
6022,4,845,55,277,73,926.38,2015-02-11 10:14:52,Física
6023,2,435,671,150,28,743.24,2015-03-15 05:06:29,Online
6024,2,64,825,299,62,43.11,2019-04-24 21:59:52,Online
6025,1,553,270,179,85,973.94,2017-05-28 04:53:55,Física
6026,1,465,582,92,80,568.39,2018-03-07 21:25:49,Online
6027,3,689,391,379,76,879.32,2016-05-04 07:04:52,Online
6028,4,26,365,339,43,7.23,2019-07-15 02:05:27,Física
6029,2,598,865,313,78,871.12,2018-12-14 21:07:43,Online
6030,2,757,228,224,42,794.51,2020-08-15 16:27:20,Online
6031,4,308,936,71,42,681.57,2020-01-29 05:50:23,Física
6032,4,480,962,189,90,227.61,2018-06-03 18:35:23,Online
6033,5,987,406,462,45,869.01,2016-01-14 01:48:25,Online
6034,2,598,69,447,64,889.38,2016-07-19 13:50:44,Física
6035,4,262,760,17,36,586.04,2020-04-20 12:20:52,Física
6036,1,200,386,83,66,431.58,2020-06-24 18:51:44,Física
6037,4,252,48,62,25,994.09,2017-02-05 23:28:52,Online
6038,3,739,779,130,64,170.25,2016-01-28 19:43:12,Física
6039,5,334,215,327,80,969.07,2019-12-16 09:08:35,Física
6040,5,106,712,146,23,181.55,2015-03-06 12:35:49,Online
6041,5,806,776,213,37,806.73,2015-05-23 11:23:05,Física
6042,3,65,612,493,100,534.69,2014-12-14 01:10:21,Física
6043,5,482,302,80,48,745.74,2018-11-28 08:39:02,Física
6044,1,373,38,217,89,815.73,2017-03-08 19:29:09,Online
6045,4,645,290,103,30,201.85,2014-08-11 03:04:00,Online
6046,1,694,687,479,58,291.36,2014-07-09 05:28:30,Online
6047,4,933,6,494,28,792.73,2015-05-30 02:32:18,Online
6048,1,114,159,416,18,688.89,2014-09-01 11:18:26,Física
6049,1,596,8,468,16,334.49,2021-09-18 15:56:56,Online
6050,1,887,269,468,63,970.91,2017-03-30 04:44:43,Online
6051,3,284,27,428,71,980.85,2019-04-27 01:24:36,Física
6052,3,622,517,467,18,915.59,2021-02-06 05:55:27,Física
6053,4,701,209,199,46,547.59,2021-11-24 13:48:07,Online
6054,1,740,241,422,72,785.32,2016-07-28 10:35:43,Online
6055,3,497,220,286,28,442.32,2015-09-26 00:03:03,Física
6056,4,205,723,109,46,752.52,2019-07-08 17:50:15,Física
6057,3,176,113,170,62,374.23,2020-04-17 19:46:37,Online
6058,1,871,256,88,51,17.58,2018-10-11 15:03:18,Física
6059,5,177,208,412,56,999.39,2014-08-26 09:42:32,Física
6060,5,5,159,459,93,457.38,2014-03-07 14:37:59,Online
6061,3,255,375,330,78,431.77,2016-09-29 16:11:48,Online
6062,5,711,398,363,67,637.58,2014-04-10 09:41:43,Online
6063,1,955,61,130,50,187.52,2021-08-07 07:20:55,Online
6064,5,24,487,421,64,180.97,2021-04-29 05:24:05,Física
6065,5,603,199,360,5,5.94,2016-09-16 22:47:50,Física
6066,2,154,694,261,25,165.01,2020-09-20 14:31:43,Online
6067,4,805,661,374,52,908.4,2019-07-30 06:49:49,Física
6068,5,682,416,138,65,584.9,2014-05-10 09:21:05,Física
6069,5,116,860,492,83,11.16,2018-02-14 15:38:03,Online
6070,3,933,298,79,96,472.85,2017-09-22 08:13:46,Online
6071,4,869,179,483,52,979.98,2020-07-06 05:45:51,Física
6072,3,771,882,409,27,90.01,2018-04-22 13:36:16,Física
6073,1,94,843,138,99,300.3,2018-01-02 22:46:28,Física
6074,2,994,687,72,86,842.2,2020-01-16 09:52:14,Física
6075,1,393,623,247,50,511.67,2018-10-04 14:57:06,Online
6076,2,474,515,413,84,591.62,2015-03-11 00:24:43,Física
6077,5,678,445,55,65,944.85,2019-05-27 11:43:30,Física
6078,3,763,496,228,93,570.2,2014-02-25 16:09:50,Física
6079,5,93,987,189,66,662.71,2018-12-03 06:22:06,Online
6080,1,506,470,404,47,491.43,2019-09-20 01:47:53,Física
6081,5,345,777,232,6,433.16,2020-12-18 15:39:00,Física
6082,3,585,728,98,73,741.43,2014-04-30 22:31:51,Física
6083,3,263,125,322,59,816.22,2021-02-10 13:57:42,Online
6084,5,721,843,243,54,23.53,2014-04-25 00:07:58,Online
6085,4,293,97,84,8,179.16,2019-04-13 03:49:26,Física
6086,4,713,477,409,34,259.02,2020-02-28 05:12:20,Física
6087,4,242,529,478,72,216.42,2014-01-04 16:00:23,Online
6088,3,560,879,18,83,238.74,2014-08-18 23:06:41,Online
6089,3,281,871,117,71,769.99,2021-05-20 22:22:02,Online
6090,3,360,82,189,15,39.42,2016-02-20 10:51:10,Online
6091,4,935,478,85,75,818.42,2019-01-07 19:47:35,Física
6092,3,902,81,244,18,935.61,2020-03-01 12:36:26,Física
6093,5,589,684,197,42,764.64,2016-10-13 10:49:13,Online
6094,4,507,218,44,11,745.86,2015-04-06 18:03:12,Online
6095,2,989,233,301,11,325.0,2020-11-10 04:21:46,Online
6096,3,199,512,307,58,837.31,2014-07-28 09:48:13,Online
6097,4,202,630,52,55,747.56,2017-12-04 03:31:11,Física
6098,5,50,304,140,5,8.92,2015-10-08 10:30:23,Física
6099,4,106,565,65,94,153.87,2014-07-19 03:28:20,Online
6100,5,648,450,141,1,853.94,2017-05-12 05:26:43,Online
6101,4,815,346,90,26,243.05,2014-02-27 15:07:09,Física
6102,3,815,82,359,87,420.35,2019-01-09 05:14:34,Física
6103,1,629,995,228,81,500.93,2020-08-02 05:58:05,Física
6104,1,536,645,169,23,396.99,2019-04-02 02:42:24,Online
6105,5,138,25,439,54,867.27,2019-03-14 11:43:16,Online
6106,4,586,163,353,3,346.14,2015-04-09 00:22:18,Física
6107,3,854,445,235,7,585.28,2015-01-10 18:21:47,Física
6108,3,339,492,129,58,436.49,2018-05-16 11:16:26,Online
6109,5,694,941,70,100,935.02,2021-01-11 02:51:52,Física
6110,5,810,639,198,47,185.5,2021-05-23 20:43:21,Online
6111,2,803,647,142,89,790.8,2019-08-23 07:33:41,Física
6112,2,679,229,242,66,813.68,2019-12-26 11:09:34,Online
6113,4,29,275,492,23,567.96,2019-08-08 17:47:55,Física
6114,4,593,911,111,64,768.21,2019-05-11 06:31:10,Física
6115,5,683,679,318,51,132.92,2019-05-15 11:16:18,Física
6116,1,628,237,237,25,965.19,2021-10-19 09:08:03,Online
6117,1,282,552,142,41,785.59,2015-06-10 12:18:24,Física
6118,1,208,305,270,39,743.81,2021-05-23 13:23:17,Física
6119,5,973,881,91,28,454.1,2018-07-08 13:22:12,Física
6120,3,407,565,63,20,921.69,2015-01-14 11:29:05,Online
6121,3,466,169,399,50,87.91,2021-05-04 10:24:11,Online
6122,4,774,162,127,43,617.56,2015-07-05 05:20:13,Física
6123,2,72,757,164,18,692.09,2014-07-12 20:08:18,Online
6124,1,925,652,346,96,797.6,2019-09-30 11:15:01,Física
6125,1,705,553,251,68,730.43,2017-12-28 02:14:05,Física
6126,4,413,843,369,92,729.1,2015-12-17 22:23:40,Online
6127,1,457,528,150,50,624.13,2021-05-23 20:54:14,Online
6128,3,547,148,422,96,720.75,2019-03-25 18:53:41,Física
6129,1,316,128,104,91,661.37,2021-10-19 22:34:29,Física
6130,5,129,783,69,59,181.49,2017-08-19 18:13:19,Online
6131,4,308,594,128,27,389.0,2021-07-05 21:22:42,Online
6132,4,505,17,456,24,831.86,2019-09-10 18:15:37,Física
6133,4,959,403,347,35,167.75,2020-04-03 20:56:09,Física
6134,3,398,615,235,70,502.18,2018-05-31 16:10:51,Física
6135,5,12,159,50,88,840.85,2018-07-02 11:31:21,Online
6136,1,58,10,147,36,746.53,2015-03-25 23:21:04,Online
6137,1,951,591,180,20,405.6,2016-04-08 04:56:25,Física
6138,1,490,308,342,66,590.26,2018-01-31 09:00:10,Online
6139,4,570,745,452,32,473.38,2020-02-06 20:36:13,Online
6140,2,922,534,247,1,67.06,2015-08-28 23:38:13,Online
6141,1,265,438,86,66,627.2,2016-09-07 13:22:51,Online
6142,5,112,520,488,72,850.67,2016-10-22 15:55:21,Física
6143,1,183,922,57,35,862.85,2015-03-09 07:25:04,Online
6144,4,913,975,95,82,122.23,2019-01-15 06:56:09,Online
6145,4,365,214,97,47,566.14,2019-12-21 23:52:59,Física
6146,2,467,522,118,72,748.05,2018-05-23 02:25:56,Física
6147,2,234,466,451,100,511.26,2014-11-16 16:44:59,Física
6148,1,147,340,65,84,916.3,2021-12-21 21:42:50,Física
6149,5,114,386,475,32,88.7,2020-06-12 04:52:54,Online
6150,2,153,725,96,47,755.41,2019-04-21 07:45:24,Online
6151,1,453,995,418,19,369.77,2017-10-16 01:27:22,Física
6152,3,641,881,23,97,873.31,2020-01-12 21:54:25,Online
6153,5,52,758,292,100,242.1,2015-08-13 16:02:22,Física
6154,5,334,192,339,35,860.91,2019-01-20 17:17:56,Online
6155,1,53,504,436,58,989.89,2020-02-28 08:48:48,Física
6156,1,163,771,309,66,186.73,2015-12-17 10:27:15,Online
6157,2,162,499,291,56,115.35,2020-01-15 12:54:06,Online
6158,5,929,208,479,65,209.44,2016-03-21 09:15:19,Física
6159,5,32,392,357,69,123.58,2021-06-27 12:47:05,Online
6160,2,231,63,67,99,299.43,2020-02-23 03:52:54,Online
6161,1,359,77,106,2,90.99,2019-06-29 23:23:22,Física
6162,2,213,491,120,49,563.37,2017-07-02 03:22:16,Física
6163,2,547,960,314,64,439.41,2017-04-02 21:28:41,Física
6164,1,930,283,136,31,596.11,2021-11-24 19:09:51,Física
6165,2,929,150,185,26,269.78,2016-10-19 07:20:37,Online
6166,3,808,363,2,43,234.32,2015-05-08 14:33:23,Física
6167,2,462,815,9,52,658.18,2021-09-03 02:20:46,Online
6168,2,943,393,125,19,986.06,2020-01-28 06:42:14,Online
6169,5,527,517,236,42,378.92,2015-02-04 02:23:28,Física
6170,4,669,284,380,3,64.98,2015-11-09 15:47:17,Online
6171,1,175,969,379,71,776.01,2020-07-23 17:19:26,Online
6172,5,254,320,241,95,662.88,2020-04-27 11:42:29,Física
6173,1,827,127,234,4,694.39,2020-01-04 14:44:11,Online
6174,1,937,745,167,68,377.47,2018-05-22 23:26:23,Online
6175,4,321,714,262,88,894.56,2016-03-31 12:37:19,Física
6176,3,195,754,291,57,510.29,2014-08-19 02:53:36,Online
6177,1,272,918,93,80,301.8,2017-11-05 17:59:56,Física
6178,1,535,787,403,40,693.04,2014-01-16 16:44:23,Online
6179,3,296,480,137,17,692.14,2021-01-16 01:04:28,Física
6180,2,187,688,442,100,625.48,2018-09-26 04:42:55,Física
6181,4,873,310,356,91,242.12,2014-12-27 04:07:38,Online
6182,3,24,976,274,24,969.24,2017-10-13 22:48:34,Online
6183,4,474,10,98,97,731.67,2015-04-13 21:28:45,Física
6184,2,740,653,214,94,690.92,2018-06-25 17:54:46,Física
6185,5,859,922,99,48,670.93,2015-03-20 05:44:56,Online
6186,1,997,75,105,33,154.16,2018-08-15 15:09:02,Física
6187,4,447,558,256,77,932.46,2020-07-03 05:44:02,Física
6188,5,392,41,221,62,531.87,2021-05-23 04:30:05,Online
6189,3,548,409,330,78,700.33,2016-08-26 06:02:07,Física
6190,1,867,359,164,23,519.76,2019-11-30 03:15:34,Online
6191,4,281,411,325,48,600.06,2019-02-26 16:01:43,Física
6192,1,318,368,309,85,901.02,2014-06-04 02:53:13,Física
6193,4,267,214,467,50,716.65,2019-11-24 00:10:47,Física
6194,2,556,563,330,10,134.29,2017-02-09 20:24:20,Física
6195,1,675,881,177,82,264.32,2020-11-03 22:15:51,Online
6196,3,646,410,8,82,214.69,2020-03-11 00:39:32,Física
6197,4,749,677,313,77,380.25,2021-10-24 13:33:14,Online
6198,5,874,598,246,28,749.33,2021-10-14 17:28:25,Física
6199,1,708,1,354,93,541.52,2017-01-01 11:25:06,Física
6200,3,342,546,442,77,61.37,2015-08-28 22:07:36,Online
6201,4,577,428,96,90,606.89,2018-08-05 11:37:20,Física
6202,2,506,338,420,74,765.35,2018-02-08 08:54:28,Física
6203,3,829,823,171,83,47.19,2018-02-11 09:45:19,Física
6204,4,520,390,305,95,884.39,2019-02-12 09:48:24,Física
6205,5,525,929,491,24,836.8,2016-09-08 04:21:13,Online
6206,3,397,689,342,90,777.13,2015-04-01 05:30:33,Online
6207,4,940,957,392,91,666.97,2016-09-12 04:15:27,Física
6208,4,337,687,111,22,828.27,2015-08-26 18:44:32,Física
6209,3,174,201,269,14,467.46,2018-01-16 10:25:46,Física
6210,5,452,894,287,27,697.18,2014-06-24 10:03:33,Física
6211,2,598,380,58,26,721.82,2017-05-21 22:53:21,Online
6212,2,460,225,342,98,25.51,2021-07-06 10:54:56,Física
6213,3,823,299,72,61,558.45,2016-10-25 14:25:00,Online
6214,4,43,14,107,33,410.62,2014-07-02 00:56:37,Física
6215,2,718,811,204,91,40.09,2020-10-27 14:16:05,Física
6216,4,50,472,451,33,294.9,2016-05-20 18:32:41,Física
6217,3,211,816,203,36,761.34,2019-09-04 22:05:17,Online
6218,5,932,75,385,77,359.24,2015-03-09 18:02:35,Física
6219,5,381,245,404,31,324.71,2016-08-26 03:34:47,Online
6220,3,788,965,135,12,89.95,2020-02-09 01:29:03,Online
6221,4,35,336,78,97,98.7,2021-12-23 01:33:20,Física
6222,1,362,420,175,13,390.7,2021-06-09 07:20:46,Física
6223,3,104,700,316,87,622.84,2021-03-20 04:50:22,Online
6224,1,870,420,36,55,736.1,2019-12-19 01:30:19,Online
6225,2,780,605,65,1,845.35,2021-11-13 02:52:55,Online
6226,4,404,173,267,16,832.56,2019-12-16 09:11:10,Física
6227,3,390,912,262,40,860.89,2018-04-21 00:55:48,Online
6228,4,749,361,124,14,609.86,2015-05-25 13:24:24,Física
6229,2,886,820,54,34,717.84,2020-07-15 09:20:03,Online
6230,1,180,595,276,55,939.08,2016-03-02 19:36:48,Física
6231,4,104,138,262,81,592.06,2015-07-08 16:02:17,Física
6232,4,408,953,231,87,96.78,2020-01-31 23:46:51,Física
6233,4,379,146,40,2,766.0,2021-08-08 05:01:31,Física
6234,1,385,861,198,2,367.21,2019-08-31 13:20:41,Online
6235,2,638,139,57,72,625.51,2014-11-04 22:53:49,Online
6236,5,227,287,437,87,100.13,2016-02-07 16:24:22,Online
6237,4,431,544,357,55,429.11,2018-12-05 02:58:41,Física
6238,4,610,976,180,40,363.8,2014-08-13 12:18:33,Online
6239,4,846,491,234,99,694.54,2019-05-26 15:14:58,Online
6240,5,808,484,278,17,530.22,2015-05-08 22:37:33,Física
6241,1,352,567,97,24,70.92,2015-05-18 21:58:13,Online
6242,5,311,198,53,15,911.37,2019-10-01 06:25:12,Física
6243,5,537,658,159,85,591.92,2016-12-15 05:37:14,Online
6244,2,879,333,223,4,719.29,2020-09-26 19:22:48,Online
6245,2,786,428,456,30,752.77,2021-02-07 09:26:32,Física
6246,2,432,82,380,84,15.75,2017-02-28 22:49:37,Online
6247,5,993,26,19,5,838.01,2015-06-07 02:15:14,Online
6248,1,786,504,152,79,62.83,2014-09-22 21:54:24,Física
6249,1,592,281,455,73,129.43,2018-03-11 06:26:09,Online
6250,1,605,647,500,32,151.46,2017-12-08 01:21:45,Física
6251,4,205,567,471,57,570.14,2020-05-24 14:00:18,Física
6252,4,81,808,39,24,844.27,2021-06-09 16:07:57,Online
6253,4,430,319,241,36,875.47,2018-02-24 07:56:29,Online
6254,5,670,133,192,56,808.19,2015-01-04 23:38:16,Online
6255,4,387,25,176,44,363.55,2017-02-09 07:27:37,Online
6256,4,632,934,429,53,2.31,2015-03-07 19:44:27,Física
6257,5,265,464,378,84,532.81,2021-02-12 18:49:41,Online
6258,2,998,514,287,71,211.63,2021-07-29 01:33:13,Física
6259,4,93,400,360,61,265.11,2017-01-16 23:34:25,Online
6260,3,60,452,337,12,714.16,2014-01-24 13:00:20,Online
6261,4,333,272,204,97,825.59,2015-08-15 14:28:57,Online
6262,2,869,809,35,80,346.31,2017-06-23 01:42:12,Online
6263,3,216,273,213,28,631.93,2016-08-13 11:01:25,Online
6264,2,642,917,319,68,917.81,2015-07-18 08:34:52,Online
6265,4,242,122,156,56,651.64,2021-01-02 08:40:17,Online
6266,2,103,178,485,46,250.73,2019-12-24 03:42:45,Física
6267,1,978,634,43,65,268.65,2016-09-08 22:20:25,Física
6268,4,475,635,347,92,498.4,2015-05-25 20:35:13,Física
6269,3,90,197,345,35,274.56,2015-10-05 14:54:36,Online
6270,3,218,921,17,80,566.53,2018-11-27 17:58:48,Online
6271,2,233,38,244,57,160.16,2019-08-21 06:43:13,Física
6272,4,77,882,79,21,670.79,2021-09-30 02:12:08,Física
6273,2,396,591,353,52,28.61,2016-05-02 10:17:19,Online
6274,5,98,202,271,53,396.54,2020-11-10 04:20:34,Física
6275,3,184,458,416,5,234.53,2019-06-02 18:38:20,Física
6276,4,272,738,275,53,72.34,2021-08-30 03:42:49,Online
6277,3,495,999,431,12,107.71,2014-06-29 19:18:20,Online
6278,4,515,214,103,75,84.12,2021-07-01 18:49:53,Física
6279,2,308,963,199,86,637.01,2015-03-18 19:26:05,Física
6280,3,382,340,160,52,556.36,2019-10-06 22:13:48,Online
6281,4,873,194,463,29,157.36,2014-10-31 21:53:40,Online
6282,1,597,160,121,21,505.92,2021-09-25 03:18:17,Online
6283,5,337,677,204,7,596.82,2020-10-03 06:39:39,Física
6284,4,966,643,406,63,262.51,2020-03-14 02:51:36,Física
6285,4,651,109,336,39,667.35,2021-02-18 04:52:19,Física
6286,3,862,36,439,59,111.69,2019-08-20 17:14:39,Física
6287,1,949,890,425,64,600.57,2017-04-23 20:55:16,Online
6288,1,419,708,177,28,459.01,2021-06-21 09:15:03,Física
