Venda_ID,Loja_ID,Produto_ID,Cliente_ID,Colaborador_ID,Quantidade,Preço Unitário,Data da Venda,Canal de Venda
8217,1,491,67,148,24,902.7,2019-08-01 15:18:43,Online
8218,3,323,453,94,23,61.54,2022-10-30 02:51:49,Física
8219,5,909,2,356,78,40.27,2018-06-06 07:49:51,Online
8220,2,274,118,220,42,369.95,2023-02-18 13:18:33,Física
8221,2,879,825,97,70,633.88,2015-05-09 00:25:43,Online
8222,2,279,168,445,86,149.22,2018-06-21 06:09:52,Física
8223,5,792,735,192,2,718.6,2016-05-09 21:55:59,Online
8224,1,745,158,205,13,641.13,2017-01-15 13:21:42,Online
8225,1,635,111,183,87,937.77,2024-12-14 19:20:53,Online
8226,5,251,900,497,74,920.44,2021-02-23 03:33:41,Física
8227,1,954,903,156,23,557.09,2024-06-29 06:40:48,Online
8228,2,648,594,67,2,980.06,2022-05-01 09:02:42,Física
8229,4,615,490,2,97,808.28,2018-07-20 12:28:06,Física
8230,3,402,610,380,3,761.2,2021-03-14 12:31:46,Online
8231,1,103,9,356,75,392.55,2016-03-16 07:40:10,Online
8232,5,756,168,499,50,676.91,2023-02-01 15:33:42,Física
8233,2,574,114,2,29,346.67,2023-09-19 12:50:58,Online
8234,5,409,456,138,96,681.2,2017-12-12 04:29:45,Online
8235,5,439,380,398,97,293.08,2021-10-29 05:45:35,Online
8236,1,446,9,287,18,38.54,2022-05-05 11:43:00,Online
8237,3,869,10,415,16,59.51,2020-08-08 08:16:53,Física
8238,4,227,418,125,2,333.63,2018-03-17 15:54:42,Online
8239,4,854,993,296,40,124.34,2019-06-28 08:04:27,Online
8240,1,657,988,139,95,55.65,2019-02-02 03:46:57,Física
8241,2,515,119,96,24,561.41,2018-11-09 22:06:06,Online
8242,1,653,123,174,11,904.01,2016-04-23 01:49:58,Física
8243,2,724,344,362,61,900.39,2024-06-14 17:54:29,Online
8244,2,425,731,165,46,664.64,2014-08-10 21:36:37,Física
8245,3,196,764,57,97,354.52,2018-03-27 21:35:23,Online
8246,1,927,137,202,63,515.35,2016-05-25 02:16:32,Online
8247,4,543,572,97,8,375.69,2018-06-30 14:24:09,Física
8248,5,324,357,180,23,453.51,2018-05-27 00:21:00,Física
8249,3,50,314,209,97,771.7,2017-04-24 03:52:59,Física
8250,5,343,547,481,1,235.06,2016-07-05 19:17:14,Online
8251,4,822,587,19,51,510.61,2021-06-01 17:20:51,Online
8252,4,148,270,9,61,598.0,2024-03-21 16:27:06,Online
8253,4,659,28,424,19,719.44,2019-08-05 02:22:41,Online
8254,3,212,733,40,88,854.73,2022-07-08 03:10:03,Física
8255,4,723,573,457,3,431.74,2019-07-28 03:41:29,Online
8256,2,576,666,355,59,765.49,2024-01-13 18:19:21,Online
8257,3,726,380,393,85,996.01,2018-08-08 18:13:39,Online
8258,3,533,761,118,67,139.37,2014-03-06 05:45:10,Online
8259,5,987,129,479,47,510.92,2015-04-24 00:37:31,Física
8260,4,668,454,200,63,75.34,2019-05-26 20:32:50,Física
8261,2,76,635,444,17,573.63,2015-11-16 03:15:43,Física
8262,3,59,20,49,80,147.34,2014-09-07 20:48:22,Online
8263,4,7,594,406,27,526.77,2023-04-03 08:18:21,Física
8264,3,891,258,92,94,465.62,2014-09-21 20:12:14,Online
8265,3,812,710,94,39,60.01,2019-01-27 11:25:39,Física
8266,5,697,27,338,13,217.7,2021-12-12 21:10:49,Física
8267,2,860,544,185,47,586.19,2015-12-28 15:02:08,Online
8268,5,689,19,233,15,508.29,2020-04-10 12:40:06,Online
8269,4,734,441,175,47,156.65,2021-09-18 18:21:35,Online
8270,3,787,333,152,62,351.2,2024-04-28 09:49:57,Online
8271,1,545,272,137,17,11.99,2014-08-31 22:45:25,Física
8272,2,965,931,498,62,379.19,2018-05-26 08:57:30,Online
8273,2,97,535,409,96,572.65,2020-09-21 02:46:37,Online
8274,2,148,524,338,30,243.7,2019-11-22 19:36:35,Online
8275,5,657,430,253,55,898.02,2023-03-11 00:15:36,Física
8276,1,211,303,160,72,684.12,2015-12-27 09:16:34,Física
8277,5,959,616,236,51,603.36,2015-06-09 05:13:23,Física
8278,5,711,176,58,56,606.81,2017-06-03 19:05:57,Online
8279,1,730,622,299,28,410.07,2016-07-30 16:09:39,Física
8280,2,193,978,296,80,271.68,2023-07-25 15:13:59,Online
8281,4,670,398,116,52,203.4,2014-11-02 08:34:16,Online
8282,1,153,819,228,91,170.76,2021-07-03 19:49:31,Online
8283,2,217,11,82,40,420.05,2017-03-12 01:25:23,Física
8284,4,967,219,499,60,699.44,2016-12-16 04:14:41,Online
8285,4,319,732,282,71,118.12,2015-06-07 23:28:25,Online
8286,3,735,900,317,49,579.92,2017-12-22 01:57:08,Física
8287,2,977,692,9,46,423.53,2018-06-09 10:06:10,Online
8288,5,555,798,451,11,326.82,2016-06-19 01:37:39,Física
8289,3,128,842,116,78,305.74,2014-02-15 08:42:29,Online
8290,4,30,226,281,53,820.74,2023-02-26 04:52:41,Física
8291,3,181,366,135,37,225.62,2014-11-16 01:20:34,Online
8292,2,264,103,358,4,331.88,2016-07-12 15:10:07,Física
8293,1,885,930,342,36,614.73,2017-11-12 01:51:57,Física
8294,5,734,426,181,59,822.67,2023-09-06 04:12:58,Online
8295,3,139,546,135,16,570.74,2023-05-18 10:08:10,Online
8296,4,375,931,423,50,452.49,2016-09-01 17:17:34,Física
8297,1,877,422,323,75,453.44,2018-08-07 11:12:17,Online
8298,5,272,867,468,38,2.56,2022-02-10 10:38:14,Online
8299,5,646,537,43,43,983.12,2021-06-28 19:03:49,Física
8300,1,860,6,11,20,368.11,2021-03-10 08:28:54,Física
8301,2,853,440,129,93,758.09,2019-01-26 16:27:10,Física
8302,5,212,280,160,71,900.94,2015-11-03 14:08:30,Online
8303,2,530,449,105,78,17.23,2014-10-19 06:26:51,Online
8304,5,900,491,129,34,419.8,2014-01-27 16:50:20,Física
8305,5,305,341,279,29,83.37,2019-06-06 17:52:12,Física
8306,1,214,289,397,30,966.36,2017-09-18 22:25:36,Física
8307,3,328,591,50,27,171.9,2017-07-11 14:20:10,Online
8308,5,878,876,253,82,4.5,2015-06-16 17:33:51,Online
8309,1,340,747,314,58,238.77,2019-09-10 22:05:24,Online
8310,2,64,549,355,30,397.4,2022-05-10 09:52:16,Online
8311,3,953,361,42,75,614.18,2015-11-19 17:08:34,Online
8312,3,667,307,81,34,630.93,2020-02-19 19:57:32,Física
8313,3,973,853,248,48,60.85,2021-10-12 04:11:59,Online
8314,1,608,764,353,36,120.75,2015-07-19 06:22:37,Física
8315,3,368,37,16,88,283.35,2024-10-06 11:46:28,Física
8316,1,376,208,302,8,163.46,2014-11-02 04:02:39,Online
8317,2,726,693,56,2,167.79,2017-08-06 09:15:48,Online
8318,4,510,76,388,71,226.44,2021-08-10 05:51:55,Online
8319,3,725,894,293,31,349.68,2020-08-24 21:13:52,Online
8320,2,341,213,478,11,532.96,2016-07-23 23:16:23,Física
8321,1,8,237,313,66,185.52,2016-03-02 11:43:13,Online
8322,3,983,477,427,42,186.44,2020-11-27 17:24:59,Física
8323,2,634,180,494,27,867.54,2016-08-04 06:56:22,Física
8324,1,565,998,175,14,744.14,2017-06-24 02:08:22,Online
8325,1,470,441,319,41,763.89,2021-09-22 05:57:29,Física
8326,5,206,23,187,69,98.91,2018-04-28 17:38:42,Online
8327,1,154,530,20,72,418.05,2022-11-15 05:41:56,Física
8328,5,863,108,464,31,21.9,2016-03-24 13:23:10,Online
8329,5,285,94,279,9,566.23,2021-05-08 09:15:24,Online
8330,5,832,137,177,10,762.72,2018-08-26 18:28:14,Física
8331,1,320,79,355,60,620.69,2019-11-23 12:26:08,Online
8332,2,141,656,270,21,277.21,2017-07-07 00:21:56,Física
8333,4,461,592,339,76,196.02,2021-04-11 19:55:43,Física
8334,2,231,375,134,96,115.65,2020-01-13 06:19:40,Física
8335,1,341,297,289,86,570.68,2015-01-16 23:55:49,Online
8336,5,602,971,179,54,893.34,2018-11-30 02:15:54,Física
8337,3,973,140,368,90,465.95,2014-12-02 11:48:52,Física
8338,5,355,159,369,2,81.07,2019-02-25 00:07:18,Online
8339,1,474,220,238,49,746.69,2023-08-31 15:30:46,Física
8340,1,594,207,348,42,322.52,2022-07-27 01:29:25,Física
8341,3,109,483,249,73,617.65,2020-11-15 09:38:56,Online
8342,5,792,481,180,54,252.06,2021-12-22 22:34:28,Online
8343,3,210,457,438,39,113.02,2023-05-11 23:13:52,Online
8344,3,373,906,160,22,507.89,2021-10-28 10:00:30,Física
8345,1,529,133,397,3,369.79,2016-11-27 22:20:04,Online
8346,2,864,718,229,46,980.16,2016-02-20 21:38:04,Online
8347,4,606,962,361,47,918.07,2022-12-17 12:07:26,Online
8348,4,594,866,247,86,957.99,2018-07-05 12:38:29,Física
8349,1,59,140,473,66,68.45,2016-09-30 16:36:23,Online
8350,2,577,152,464,40,61.86,2020-07-07 21:04:11,Online
8351,2,158,79,34,47,593.14,2019-07-07 17:09:55,Online
8352,3,913,458,352,42,944.31,2024-10-12 04:38:13,Física
8353,3,29,384,474,52,653.71,2017-06-25 06:20:01,Online
8354,1,731,203,457,24,878.95,2023-07-24 07:31:01,Física
8355,4,937,713,383,70,125.86,2015-04-07 00:36:36,Online
8356,2,780,472,451,62,185.89,2017-12-03 16:33:42,Física
8357,2,731,454,240,57,30.19,2019-08-31 23:29:31,Física
8358,5,857,889,141,93,581.39,2018-10-05 22:42:17,Física
8359,2,902,981,329,56,390.4,2021-08-13 22:02:44,Física
8360,5,528,819,273,30,948.38,2015-10-06 22:58:34,Física
8361,5,233,110,161,78,417.29,2021-05-27 08:56:36,Online
8362,3,801,243,303,79,792.22,2016-10-23 18:46:55,Física
8363,4,877,667,343,51,551.02,2020-04-21 04:34:19,Física
8364,5,65,257,108,11,873.44,2018-08-31 01:48:13,Física
8365,2,803,127,326,71,63.53,2019-07-20 01:45:31,Física
8366,1,370,653,88,83,420.53,2014-10-13 09:16:44,Física
8367,3,729,678,267,8,181.79,2017-12-07 21:20:28,Online
8368,3,95,952,471,76,110.7,2022-02-24 03:22:06,Física
8369,5,261,960,169,27,948.39,2021-11-09 19:15:40,Online
8370,2,159,735,451,48,384.12,2018-10-14 01:45:14,Física
8371,4,107,490,228,19,961.72,2019-06-19 01:39:49,Online
8372,1,278,530,29,38,241.12,2015-02-09 04:08:20,Online
8373,5,781,410,272,33,936.45,2017-08-13 01:00:04,Online
8374,2,567,611,344,66,483.57,2024-08-31 08:05:03,Online
8375,3,183,824,499,78,705.87,2022-01-08 07:25:53,Física
8376,4,453,308,283,64,550.96,2024-10-24 20:24:31,Física
8377,3,51,591,4,86,278.66,2016-03-28 15:00:21,Física
8378,5,925,510,475,92,832.0,2015-03-08 19:33:33,Física
8379,4,430,974,142,14,238.5,2021-11-21 12:03:22,Online
8380,2,231,705,161,3,687.68,2017-02-01 17:14:42,Online
8381,3,368,431,445,62,957.64,2024-06-29 06:22:34,Online
8382,1,331,225,433,16,768.9,2014-04-02 15:33:24,Física
8383,4,342,766,87,2,102.08,2024-01-16 02:21:58,Online
8384,2,464,174,431,28,863.66,2023-11-07 04:59:07,Física
8385,4,18,181,183,96,219.58,2024-08-26 09:02:13,Online
8386,1,709,713,144,83,154.21,2015-08-17 07:35:55,Física
8387,1,461,486,34,20,460.19,2014-12-25 04:05:00,Online
8388,1,93,777,48,57,201.25,2017-03-29 06:24:25,Online
8389,1,77,320,312,9,554.05,2024-03-29 00:47:22,Física
8390,5,91,709,114,26,240.43,2019-05-13 03:13:01,Online
8391,4,855,106,420,23,530.59,2017-04-28 03:01:37,Online
8392,5,61,876,270,2,93.46,2015-07-29 17:47:53,Online
8393,3,906,344,196,21,573.1,2015-09-08 21:52:44,Física
8394,2,909,196,361,39,278.96,2020-10-29 12:25:22,Online
8395,4,256,208,30,53,477.66,2017-08-20 06:47:51,Online
8396,5,872,452,103,12,765.75,2017-01-27 17:53:54,Física
8397,5,664,401,95,80,705.83,2019-04-27 00:01:12,Online
8398,3,163,174,221,9,533.84,2021-10-21 07:27:47,Online
8399,4,221,872,133,70,238.46,2016-08-15 12:46:00,Física
8400,3,369,839,348,39,829.33,2017-05-20 04:25:48,Física
8401,2,491,456,298,90,213.09,2020-12-06 16:42:43,Online
8402,5,972,186,196,56,724.75,2015-06-01 21:04:29,Online
8403,4,373,116,270,87,137.48,2023-11-30 08:02:09,Online
8404,2,543,758,267,95,71.04,2014-12-26 00:00:29,Online
8405,2,291,598,18,81,767.95,2024-08-14 19:56:20,Online
8406,1,971,52,154,55,532.37,2014-03-14 09:25:46,Online
8407,2,373,257,261,73,969.54,2020-01-09 23:48:37,Física
8408,1,375,458,215,61,469.59,2020-10-13 01:20:01,Online
8409,1,600,538,204,31,305.39,2023-09-30 21:08:00,Online
8410,5,35,949,444,4,933.55,2020-03-18 22:21:41,Física
8411,1,461,243,133,41,387.79,2023-12-07 21:04:25,Física
8412,4,715,108,401,18,350.82,2020-12-22 10:02:32,Física
8413,3,642,299,255,11,668.12,2018-12-30 22:38:37,Online
8414,3,80,116,90,53,125.97,2021-08-16 05:44:02,Física
8415,2,422,421,400,77,188.24,2020-07-15 03:21:15,Física
8416,1,538,297,115,64,593.67,2017-05-18 13:26:43,Online
8417,5,506,234,15,18,476.12,2020-11-16 22:23:30,Física
8418,5,593,480,327,93,979.79,2023-07-26 20:05:07,Física
8419,4,371,617,107,57,646.25,2019-05-16 12:58:53,Online
8420,4,365,741,77,53,186.46,2019-09-16 05:04:27,Online
8421,4,738,209,134,74,356.42,2018-03-24 05:23:38,Online
8422,1,451,761,105,21,156.95,2017-09-20 13:05:58,Física
8423,1,835,132,257,91,833.62,2018-12-07 07:22:52,Online
8424,1,970,874,408,44,32.59,2016-10-17 17:56:28,Online
8425,4,415,141,199,62,170.41,2017-02-25 09:54:30,Física
8426,4,995,767,400,30,705.33,2015-11-30 01:36:47,Online
8427,2,501,450,470,81,899.95,2015-05-17 23:19:52,Online
8428,5,828,147,287,8,306.03,2018-11-04 18:55:41,Online
8429,4,24,389,203,100,31.91,2016-04-15 15:18:50,Física
8430,2,709,746,432,99,243.96,2023-02-09 06:03:40,Física
8431,4,628,15,281,15,853.29,2016-05-20 02:23:33,Física
8432,1,877,204,13,6,666.74,2020-10-05 01:04:35,Online
8433,4,624,290,393,95,232.01,2020-01-22 01:41:56,Física
8434,5,940,536,258,81,81.49,2024-11-30 03:12:07,Online
8435,1,985,487,104,25,448.3,2016-12-02 22:45:35,Online
8436,3,705,686,374,97,5.1,2021-03-23 02:54:57,Online
8437,1,850,944,151,63,925.42,2014-04-16 12:12:04,Online
8438,2,830,799,29,13,588.89,2020-11-16 09:50:48,Física
8439,2,521,955,456,76,973.88,2020-09-24 23:45:29,Online
8440,3,339,449,463,47,814.99,2022-09-27 14:02:39,Online
8441,1,597,274,219,83,738.32,2024-02-14 07:16:04,Online
8442,4,521,161,283,17,837.32,2024-03-09 19:01:40,Online
8443,1,133,838,227,86,885.04,2018-07-28 23:58:33,Física
8444,3,568,961,315,52,561.85,2021-04-19 01:38:42,Física
8445,1,984,763,159,87,106.09,2021-02-19 16:00:48,Física
8446,1,926,965,95,6,564.44,2021-08-30 02:12:13,Física
8447,1,406,725,3,30,138.61,2021-03-30 08:40:31,Online
8448,4,254,506,152,81,64.23,2017-07-05 22:21:57,Online
8449,5,871,920,113,80,417.63,2022-11-17 20:09:39,Online
8450,5,40,666,367,48,838.51,2021-12-31 17:03:20,Online
8451,4,222,507,248,48,962.07,2024-11-16 04:20:22,Física
8452,1,120,575,357,9,684.2,2021-04-15 13:08:00,Física
8453,4,443,534,388,68,473.45,2019-05-22 00:28:44,Física
8454,2,124,985,383,62,991.23,2016-12-17 08:59:46,Online
8455,2,686,949,50,83,631.89,2022-01-08 20:02:15,Online
8456,3,427,661,224,34,189.13,2015-05-16 04:04:45,Online
8457,3,162,45,226,63,328.66,2023-10-11 08:34:21,Online
8458,4,351,353,162,5,439.42,2018-03-23 17:34:04,Online
8459,1,524,222,215,41,500.01,2018-04-26 06:13:20,Online
8460,2,319,694,69,79,681.75,2023-11-19 19:24:53,Online
8461,2,246,299,196,99,305.81,2014-01-26 11:21:11,Online
8462,4,834,230,424,49,315.26,2023-12-25 04:10:16,Online
8463,4,554,6,102,55,715.42,2023-07-07 01:42:53,Online
8464,3,588,992,262,47,655.3,2024-06-07 09:36:15,Online
8465,2,807,502,274,25,669.81,2022-07-24 23:15:21,Física
8466,1,921,146,198,73,411.27,2017-07-01 09:42:55,Física
8467,5,995,525,160,46,265.18,2015-03-21 10:16:49,Online
8468,3,886,281,426,14,447.6,2014-09-11 04:05:30,Online
8469,4,624,114,222,29,854.15,2017-01-01 02:53:12,Física
8470,3,573,974,296,56,634.24,2024-05-25 14:56:46,Física
8471,1,769,657,371,93,463.44,2024-12-19 01:33:27,Online
8472,4,597,628,84,42,586.15,2017-10-04 13:24:49,Online
8473,1,762,316,62,53,966.25,2015-07-02 10:47:45,Online
8474,3,485,471,342,43,125.48,2015-09-18 03:15:44,Física
8475,3,762,889,256,71,866.7,2018-10-25 15:04:18,Física
8476,4,617,138,116,19,616.7,2020-12-18 19:39:55,Online
8477,4,319,66,7,32,749.58,2014-07-28 17:21:32,Física
8478,5,625,482,281,34,107.77,2016-08-28 21:21:38,Online
8479,2,967,804,83,98,678.14,2024-09-17 17:11:00,Física
8480,3,732,731,315,44,970.72,2021-08-14 21:41:18,Física
8481,5,588,753,170,51,503.46,2018-09-23 03:07:21,Online
8482,2,91,964,343,98,36.58,2023-05-06 20:23:10,Online
8483,2,409,537,257,80,329.84,2021-02-21 16:47:22,Física
8484,5,256,973,6,94,581.31,2014-11-25 20:15:16,Física
8485,5,42,374,192,98,807.42,2015-10-17 03:33:07,Online
8486,5,949,392,398,10,253.72,2021-03-17 01:50:36,Online
8487,5,895,827,47,85,167.65,2015-11-11 10:19:06,Online
8488,5,74,312,477,50,47.73,2020-03-31 11:13:43,Online
8489,3,870,816,388,86,794.65,2024-01-29 17:25:06,Física
8490,3,925,391,244,60,91.85,2024-11-18 14:22:17,Física
8491,1,653,388,124,13,669.74,2024-11-27 07:20:51,Física
8492,4,444,123,34,9,743.02,2016-02-07 12:27:55,Física
8493,5,586,785,336,93,156.1,2017-11-07 09:52:32,Online
8494,1,979,549,63,29,923.41,2015-12-16 12:41:31,Online
8495,5,330,255,117,71,25.74,2018-06-03 08:39:24,Online
8496,2,694,527,443,38,524.97,2018-07-18 02:46:34,Física
8497,5,451,663,306,13,208.63,2014-11-20 04:34:11,Online
8498,3,603,661,262,30,123.75,2023-04-05 01:08:31,Física
8499,2,15,317,482,82,983.26,2023-09-13 09:36:26,Online
8500,2,157,990,239,37,47.3,2016-03-20 08:36:03,Online
8501,3,679,513,451,86,212.12,2020-06-15 08:04:17,Online
8502,5,518,108,366,91,420.8,2015-07-31 13:52:16,Física
8503,1,262,824,231,57,486.5,2021-08-25 10:59:40,Física
8504,4,904,803,499,53,511.2,2022-11-30 17:41:52,Física
8505,4,830,468,348,5,881.84,2024-05-28 03:42:50,Física
8506,3,441,330,9,60,668.04,2017-04-03 11:05:52,Física
8507,3,435,957,374,51,898.01,2016-10-01 16:30:15,Física
8508,5,502,235,179,26,663.49,2016-12-04 10:44:32,Física
8509,2,698,339,133,93,698.76,2017-08-17 22:34:25,Online
8510,1,799,947,364,43,114.5,2023-01-18 07:03:58,Online
8511,4,836,855,355,38,11.46,2016-06-29 08:17:01,Física
8512,5,857,218,354,73,709.62,2021-09-27 10:45:17,Online
8513,1,715,868,483,45,845.73,2017-01-18 13:42:52,Física
8514,5,89,834,360,69,774.91,2021-03-26 23:49:16,Física
8515,4,244,400,191,36,549.92,2019-12-19 01:37:47,Online
8516,1,386,825,471,86,886.8,2015-03-23 23:28:19,Online
8517,5,876,310,302,57,601.17,2016-12-29 17:19:17,Física
8518,3,806,725,173,47,862.68,2023-03-21 23:32:30,Física
8519,4,623,942,25,14,405.62,2022-10-07 14:33:14,Física
8520,1,319,122,69,48,402.28,2014-05-28 04:53:00,Online
8521,4,139,133,417,7,311.1,2015-11-27 14:42:23,Física
8522,5,547,124,446,83,981.01,2014-06-14 19:36:33,Online
8523,2,896,403,180,49,667.2,2016-05-02 16:30:12,Física
8524,5,935,4,343,14,790.45,2023-05-17 12:18:30,Online
8525,4,356,731,329,32,307.09,2022-08-31 00:48:56,Física
8526,3,16,574,73,74,424.68,2016-10-19 20:25:23,Online
8527,3,543,309,77,31,794.19,2015-04-09 00:10:48,Física
8528,4,20,371,58,77,718.97,2014-09-23 21:42:32,Online
8529,4,729,655,430,87,300.72,2020-07-24 08:08:55,Física
8530,1,824,237,329,77,790.61,2016-01-11 17:46:36,Física
8531,1,98,510,99,15,902.56,2016-01-27 19:09:37,Física
8532,4,386,834,228,24,337.45,2024-12-06 18:31:53,Física
8533,1,1000,983,170,58,389.48,2014-02-02 18:38:45,Online
8534,3,502,261,199,9,996.39,2017-04-27 10:55:19,Online
8535,2,252,789,327,56,702.95,2024-10-29 04:48:05,Online
8536,5,894,406,371,47,726.32,2016-12-05 14:28:53,Física
8537,4,971,307,480,87,787.24,2015-02-12 05:58:09,Física
8538,2,972,745,194,93,372.92,2015-09-26 13:02:01,Física
8539,1,11,671,429,47,734.86,2021-12-29 14:38:15,Online
8540,4,766,482,307,95,496.79,2023-10-08 14:57:01,Física
8541,3,76,347,342,41,961.99,2015-02-13 22:40:41,Física
8542,4,794,158,40,22,444.28,2021-12-27 21:19:34,Física
8543,2,583,888,52,98,99.0,2022-08-15 23:32:51,Online
8544,4,435,364,338,64,108.43,2017-12-25 12:45:23,Física
8545,2,634,743,127,66,368.81,2015-07-16 00:24:20,Online
8546,4,349,444,357,93,59.16,2017-05-23 10:47:02,Online
8547,5,249,192,162,81,586.15,2023-09-02 22:12:15,Física
8548,3,593,821,370,52,689.76,2016-02-27 12:36:18,Online
8549,3,888,1000,110,66,54.01,2021-02-11 03:24:56,Online
8550,3,590,696,411,66,435.72,2019-08-03 08:53:33,Online
8551,5,528,217,241,74,267.46,2020-01-07 01:08:37,Física
8552,1,500,868,253,74,279.78,2021-03-02 08:42:30,Física
8553,4,98,280,441,62,693.11,2019-05-05 21:00:17,Online
8554,3,188,154,124,92,706.12,2014-01-08 19:33:41,Física
8555,5,503,508,14,31,506.45,2023-02-06 02:25:15,Física
8556,3,479,472,224,27,180.98,2017-05-01 11:13:38,Online
8557,1,922,679,323,26,973.54,2020-06-22 19:42:25,Física
8558,3,651,613,96,16,977.08,2019-08-15 14:07:56,Física
8559,3,650,861,406,38,657.34,2023-01-22 09:42:18,Física
8560,2,148,939,127,18,568.33,2023-08-26 03:57:00,Física
8561,2,170,138,7,94,956.7,2024-03-21 15:47:16,Física
8562,5,980,8,325,77,826.53,2021-04-22 23:59:01,Online
8563,1,985,443,441,86,337.45,2017-08-06 15:15:52,Física
8564,1,290,907,388,58,27.62,2014-07-18 03:59:59,Física
8565,4,28,674,56,41,612.37,2020-05-06 15:43:33,Online
8566,4,980,486,36,48,555.65,2021-10-22 01:33:00,Física
8567,5,492,540,348,86,977.57,2024-07-20 13:39:45,Online
8568,3,159,108,167,57,920.41,2014-02-08 13:24:44,Online
8569,2,701,960,11,39,993.73,2023-03-16 11:25:51,Física
8570,3,525,586,263,31,81.98,2014-05-08 22:56:06,Online
8571,4,21,17,161,71,413.34,2014-12-03 11:03:50,Online
8572,4,675,608,222,39,13.74,2024-03-29 21:15:03,Física
8573,1,239,978,234,49,808.79,2023-10-29 12:59:46,Física
8574,5,968,566,498,81,848.51,2016-05-28 07:05:07,Online
8575,3,197,797,65,75,249.57,2022-04-05 10:28:54,Física
8576,1,725,771,161,80,224.69,2014-09-28 07:35:04,Online
8577,3,379,378,307,70,45.82,2023-06-04 04:57:31,Online
8578,2,479,795,340,41,166.52,2019-11-17 14:30:27,Online
8579,4,527,874,358,62,926.8,2023-04-02 08:30:01,Física
8580,2,954,142,237,81,460.87,2017-10-20 00:16:14,Física
8581,2,501,734,12,36,549.68,2015-11-11 13:23:30,Online
8582,4,992,661,242,55,916.03,2021-03-16 14:24:55,Física
8583,3,203,404,213,85,41.22,2023-04-02 10:29:08,Física
8584,2,8,291,216,24,931.51,2015-11-15 08:35:04,Física
8585,1,424,985,481,38,707.79,2019-11-27 00:10:35,Física
8586,1,144,233,409,55,513.15,2018-07-17 19:29:39,Física
8587,4,899,336,259,31,890.65,2021-04-05 22:49:30,Online
8588,4,683,661,88,13,573.15,2020-11-21 04:41:05,Online
8589,4,577,566,43,33,614.66,2024-07-05 15:41:02,Online
8590,3,119,82,124,52,292.99,2022-11-25 18:59:44,Física
8591,2,570,891,43,89,76.49,2017-07-25 16:41:40,Física
8592,4,237,944,212,16,776.11,2015-11-04 07:45:59,Online
8593,4,896,599,458,58,71.54,2021-11-08 19:09:21,Física
8594,4,111,774,416,11,822.48,2023-12-12 14:01:40,Online
8595,1,692,837,62,24,382.36,2016-01-29 10:00:14,Física
8596,4,230,761,184,79,698.14,2019-04-26 15:46:43,Física
8597,5,966,550,151,59,56.9,2021-12-15 03:38:40,Online
8598,4,410,834,411,24,296.34,2017-07-22 12:16:03,Online
8599,4,659,115,69,6,601.93,2016-03-16 17:26:04,Online
8600,4,614,874,300,73,547.8,2018-01-23 01:59:14,Física
8601,2,670,869,469,44,118.1,2019-05-30 07:56:10,Online
8602,1,296,366,207,62,764.22,2019-04-07 01:02:13,Online
8603,2,634,175,454,79,812.63,2014-05-30 18:36:24,Online
8604,3,656,794,81,61,842.56,2019-07-23 03:08:00,Online
8605,4,381,877,34,14,172.58,2022-09-08 21:30:16,Online
8606,5,103,114,41,61,300.46,2014-05-12 00:57:20,Online
8607,1,495,286,100,31,943.53,2022-05-12 11:53:37,Online
8608,4,429,652,229,9,688.42,2021-10-14 19:46:59,Física
8609,3,814,753,256,33,984.04,2019-12-19 19:15:37,Física
8610,3,167,786,333,29,592.48,2021-12-30 02:40:46,Física
8611,5,304,37,220,76,788.72,2017-10-06 05:15:37,Online
8612,1,482,115,479,63,716.03,2021-08-14 23:23:33,Física
8613,4,79,991,153,63,518.77,2014-08-20 17:25:47,Física
8614,4,976,773,123,31,89.7,2022-06-05 22:50:33,Online
8615,5,153,687,170,27,366.19,2015-09-12 03:54:34,Física
8616,4,359,948,246,65,669.67,2020-10-09 19:52:07,Física
8617,5,538,544,411,56,222.89,2023-10-27 20:10:45,Física
8618,2,507,407,414,3,666.32,2020-08-26 16:20:49,Online
8619,1,375,309,324,100,942.43,2019-12-20 06:03:01,Online
8620,2,563,412,212,99,754.7,2024-04-16 20:19:45,Online
8621,5,889,376,369,29,583.63,2022-09-12 01:47:13,Física
8622,1,685,492,233,10,429.37,2023-05-25 05:49:32,Física
8623,3,189,961,378,7,937.67,2024-04-26 00:28:29,Online
8624,4,738,37,402,21,633.52,2015-03-01 06:35:04,Física
8625,3,454,644,3,2,955.19,2018-10-14 06:47:09,Online
8626,1,51,597,212,30,108.99,2023-03-21 12:33:52,Online
8627,1,204,897,179,59,334.71,2018-07-30 15:57:34,Física
8628,2,709,164,433,46,805.03,2019-06-26 17:40:47,Física
8629,4,786,386,227,65,283.99,2022-12-03 04:23:41,Física
8630,4,96,521,31,34,701.08,2014-03-02 02:52:40,Online
8631,1,693,297,78,87,962.58,2014-02-20 05:09:53,Online
8632,5,324,919,300,59,34.15,2014-11-09 11:17:17,Física
8633,1,450,760,267,77,431.18,2023-09-06 03:23:13,Física
8634,1,671,23,114,47,625.19,2015-08-27 02:47:16,Online
8635,3,77,169,103,67,158.96,2021-07-17 10:31:40,Online
8636,1,613,787,34,30,90.16,2019-11-11 23:25:39,Física
8637,1,601,525,358,83,302.86,2024-02-08 13:22:28,Física
8638,5,158,871,207,100,963.81,2015-01-06 10:55:57,Física
